,title,release_date,popularity,vote_count,vote_average,genres,actor,director,id,recommed_count
7452,엘르,2016-05-25,15.638,1599,6.7,드라마 스릴러,"[17882, 93532, 7276]",[10491],337674,6.430197149906736
7453,로드 오브 세일럼,2012-09-10,16.185,714,5.5,공포 스릴러,"[21319, 52374, 59673]",[16848],104755,6.192028558095314
7454,Naruto x UT,2011-01-01,14.194,17,7.2,애니메이션,[],[84196],698940,6.323015979307826
7455,터커,1988-08-12,10.53,305,6.7,드라마,"[1229, 11148, 2641]",[1776],28176,6.346893669109626
7456,비틀스: 에잇 데이즈 어 위크-투어링 이어즈,2016-09-15,10.437,309,7.6,다큐멘터리,"[10215, 10594, 10592]",[6159],391698,6.4135235678756715
7457,라이크 마이크,2002-07-03,13.431,413,6.1,가족 코미디 판타지,"[58197, 9779, 67778]",[79656],21972,6.298123137296684
7458,어머! 물고기가 됐어요,2000-10-06,13.131,331,6.7,모험 애니메이션 코미디,"[223684, 2678373, 2591187]",[58268],12609,6.349070753435724
7459,라벤더,2016-11-04,10.687,282,5.7,드라마 스릴러,"[37260, 20212, 142193]",[557179],340584,6.27728679636239
7460,버닝,2018-05-17,14.589,1251,7.4,미스테리 드라마 스릴러,"[572225, 215055, 1937533]",[96657],491584,6.582388819785565
7461,대니 콜린스,2015-03-19,12.434,442,6.8,음악 코미디 드라마,"[1158, 9278, 516]",[15892],256924,6.3682835876244095
7462,아메리칸 헌팅,2005-05-05,13.931,407,5.6,공포 스릴러 미스테리,"[55636, 129050, 5606]",[61921],10008,6.2509972902954685
7463,숏버스,2006-10-04,14.931,400,6.4,로맨스 드라마 코미디,"[19764, 19761, 36545]",[17114],1378,6.32672220420869
7464,아이다호,1991-02-01,16.629,939,7.1,드라마,"[741, 6384, 785]",[5216],468,6.471136034660818
7465,Merry Kiss Cam,2022-11-24,22.666,0,0.0,코미디 로맨스 TV 영화,"[3729428, 17772, 3729431]",[1118676],1032457,6.3191794563145764
7466,명탐정 코난: 시한장치의 마천루,1997-04-19,13.68,173,7.2,모험 미스테리 애니메이션,"[68470, 68472, 54690]",[102033],21422,6.356721204049875
7467,마그마 탐험대,1959-12-15,15.18,362,7.0,모험 판타지 가족,"[24810, 2091, 44881]",[39743],11571,6.377196649538241
7468,Paranormal Movie,2013-04-08,14.872,23,3.9,코미디,"[5620, 1020027, 212833]",[5620],185474,6.304945348487707
7469,홈,2009-06-03,14.93,411,7.9,다큐멘터리,"[515, 66150, 77860]",[66150],62320,6.470381979808807
7470,777 ಚಾರ್ಲಿ,2022-06-10,14.023,16,7.5,모험 코미디 드라마,"[1306152, 1906560, 1187399]",[1752066],634120,6.324021365258443
7471,컬러 오브 러브,2021-05-07,13.961,104,7.4,로맨스 드라마,"[84698, 62747, 1646611]",[221723],810223,6.347351219859259
7472,쏘리 투 보더 유,2018-07-06,14.888,1266,6.8,판타지 SF 코미디,"[1200864, 62561, 1488960]",[930526],424781,6.437331398920506
7473,캐리 2,1999-03-11,10.428,316,5.7,공포 스릴러 SF,"[51390, 52474, 27563]",[102634],7341,6.272615746606008
7474,터미널,2018-05-10,14.436,666,5.5,범죄 드라마 스릴러,"[234352, 11108, 974]",[1585062],385332,6.199325871537444
7475,데인저러스 메소드,2011-09-30,14.129,1791,6.3,드라마 스릴러,"[116, 110, 17288]",[224],48231,6.313128653732331
7476,미트 더 블랙스,2016-04-01,11.182,246,4.8,코미디 공포,"[51944, 81703, 41798]",[119419],377587,6.228734600009304
7477,గాడ్‌ఫాదర్‌,2022-10-05,13.378,2,4.0,액션 드라마,"[147079, 91548, 42802]",[237608],863931,6.31798646276709
7478,레고 DC 배트맨: 소중한 가족,2019-07-21,14.689,109,7.1,애니메이션 가족 액션 코미디,"[963818, 216973, 76621]",[1637776],602307,6.340483446117258
7479,뮬란: 전사의 귀환,2009-11-26,13.428,366,7.5,모험 드라마 액션,"[77304, 109809, 96862]",[46325],32909,6.420821111768213
7480,햄버거 특공대,1997-07-25,11.926,392,6.0,가족 코미디,"[59645, 77330, 57119]",[53177],14817,6.289932530911277
7481,브룩클린스 파이니스트,2010-03-04,12.928,770,6.3,범죄 드라마 스릴러,"[1205, 1896, 569]",[20907],26390,6.316007596056367
7482,데드 돈 다이,2019-05-15,16.637,2118,5.4,코미디 공포 판타지,"[1532, 1023139, 3063]",[4429],535581,5.9949252776879485
7483,작은 버즈라이트 이어,2011-11-23,14.427,475,6.9,애니메이션 가족 코미디,"[31, 12898, 3234]",[7929],82424,6.382442413950572
7484,명탐정 코난: 감벽의 관,2007-04-21,11.866,98,6.6,애니메이션 모험,"[68470, 87582, 68472]",[101915],39206,6.326087190571899
7485,스콜피온 킹 2: 전사의 부활,2008-07-19,17.426,489,4.6,액션 모험 판타지 SF,"[78036, 74748, 79124]",[52968],13486,6.127024312511645
7486,뮌헨: 전쟁의 문턱에서,2022-01-06,13.483,408,6.9,드라마 역사,"[146750, 54676, 7152]",[72842],760336,6.374366876394608
7487,Jeffrey Dahmer: Mind of a Monster,2020-05-25,14.464,9,7.3,다큐멘터리 범죄,"[558828, 3468695, 3468610]",[222092],709100,6.321445793899472
7488,기묘한 금요일,2018-09-14,14.685,102,5.4,음악 가족 판타지 TV 영화 코미디,"[1828492, 972951, 1827954]",[52112],505904,6.295669851363702
7489,마이펫 오지,2016-10-14,15.931,142,6.0,애니메이션 가족,"[73269, 114463, 1271600]",[1563107],411221,6.307927350357112
7490,로맨스와 담배,2005-09-13,14.676,114,5.9,코미디 음악 로맨스,"[4691, 4038, 204]",[1241],13994,6.307232841809611
7491,80일간의 세계일주,1956-10-17,14.375,393,6.7,모험 코미디 가족 판타지 로맨스,"[14261, 29518, 10027]",[20412],2897,6.354155495965984
7492,바디 오브 라이즈,2008-10-09,15.676,2565,6.6,액션 드라마 스릴러,"[6193, 934, 2983]",[578],12113,6.430837291464648
7493,칠복성,1985-08-15,17.433,92,6.7,액션 코미디,"[62410, 62417, 62419]",[62410],18707,6.327986769039327
7494,테드 번디: 아메리칸 부기맨,2021-08-16,13.003,68,7.0,스릴러 범죄,"[62747, 208782, 7401]",[78136],835112,6.33088805443562
7495,악마가 오기 전에,2018-08-09,13.184,126,6.2,공포 스릴러,"[1454165, 1185538, 592495]",[235430],524738,6.315436532212972
7496,스킨워커스,2006-03-20,12.675,238,5.1,판타지 액션 공포,"[20386, 13550, 25702]",[69579],14219,6.2488194391945795
7497,제9분국: 귀신 전담반,2019-08-29,13.767,11,5.7,판타지 스릴러 범죄,"[1240922, 1356719, 1708946]",[2360732],615137,6.317431708298293
7498,솔저,1998-10-23,13.423,668,6.4,SF 액션,"[6856, 58319, 11355]",[4014],9425,6.331034555827502
7499,도어스,1991-03-01,19.872,1152,7.1,음악 드라마,"[5576, 5344, 6677]",[1152],10537,6.497723574283137
7500,우연과 상상,2021-04-11,15.902,173,6.8,드라마 로맨스,"[2187869, 1505062, 1324449]",[1487492],795811,6.33967266992817
7501,버드케이지,1996-03-08,16.621,915,7.0,코미디,"[2157, 78729, 5346]",[5342],11000,6.448933840291282
7502,후라이드 그린 토마토,1991-12-27,17.871,1105,7.7,드라마 코미디,"[8534, 5698, 18248]",[18250],1633,6.624891077386986
7503,비상계엄,1998-11-06,15.122,1111,6.3,드라마 액션 스릴러 범죄,"[5292, 516, 62]",[9181],9882,6.314915222581238
7504,프랑켄슈타인,1931-11-21,12.371,1229,7.5,드라마 공포 SF,"[2923, 29814, 29815]",[2917],3035,6.602899583037819
7505,짱구는 못말려 극장판: 초시공! 태풍을 부르는 나의 신부,2010-04-17,9.68,34,8.1,애니메이션 코미디 가족,"[90499, 83928, 1241415]",[1065385],117352,6.334625348785317
7506,혼도,1953-11-27,13.171,157,6.7,서부,"[4165, 41283, 4303]",[50300],6529,6.333967689151235
7507,제7의 봉인,1957-02-16,16.821,2457,8.2,판타지 드라마,"[2201, 6649, 6656]",[6648],490,7.047726843329409
7508,엄청나게 시끄럽고 믿을 수 없게 가까운,2011-12-25,14.673,1785,7.0,드라마,"[31, 18277, 929136]",[468],64685,6.533474055235134
7509,Batman Unmasked: The Psychology of the Dark Knight,2008-07-15,13.121,40,7.5,다큐멘터리,"[35172, 938688, 173658]",[87701],29751,6.331210231084677
7510,웬디,2020-02-28,13.407,99,5.9,판타지 모험 드라마,"[2476049, 2451319, 2210239]",[223516],399363,6.30876571323424
7511,프레셔스,2009-11-06,14.121,1416,7.4,드라마,"[109560, 60561, 52851]",[20019],25793,6.6078331511200386
7512,꼬마 돼지 베이브 2,1998-11-25,16.119,1048,5.6,모험 코미디 드라마 가족 판타지,"[2505, 45386, 1937]",[20629],9447,6.166423057810791
7513,미스터 브룩스,2007-06-01,13.17,1444,6.9,범죄 스릴러,"[1269, 3416, 31837]",[3028],3432,6.476534965710778
7514,어둠의 표적,1971-12-23,15.018,751,7.2,범죄 드라마 스릴러,"[4483, 14947, 386]",[7767],994,6.461835533154722
7515,톰과 제리: 셜록홈즈를 만나다,2010-08-24,12.721,60,6.7,가족 애니메이션 모험 코미디,"[13919, 56890, 655]",[92317],43956,6.324969935944866
7516,드라이,2020-12-11,18.944,432,6.8,범죄 스릴러 미스테리,"[8783, 139654, 39213]",[75725],567797,6.367283781203901
7517,라이프 오브 더 파티,2018-05-10,19.428,895,6.2,코미디,"[55536, 1782117, 94098]",[170820],399796,6.29686914186121
7518,A Menina Que Matou os Pais,2021-09-24,15.962,202,6.4,범죄 드라마 스릴러,"[1253165, 2429063, 91704]",[1397422],608804,6.323173035038757
7519,페르시아어 수업,2020-04-17,12.387,270,7.7,전쟁 드라마,"[66957, 111420, 585492]",[78118],581577,6.408886277006362
7520,Christmas at The Greenbrier,2022-11-24,22.56,0,0.0,TV 영화 코미디 드라마 로맨스,"[184560, 3093996, 3474859]",[1494192],1032778,6.3191794563145764
7521,블랙 쉽,2007-03-29,13.669,608,5.7,공포 코미디,"[33305, 33306, 33307]",[33300],3603,6.2354097390383725
7522,철의 여인,2011-12-26,14.82,1492,6.4,역사 드라마,"[5064, 34257, 205258]",[71068],71688,6.341601221130243
7523,아트 오브 더 스틸,2013-09-20,13.42,465,6.1,코미디 범죄,"[6856, 2876, 449]",[1041418],209247,6.295755313086289
7524,마리 앙투아네트,2006-05-24,19.118,2300,6.7,드라마 역사,"[205, 17881, 4581]",[1769],1887,6.4607713170446885
7525,겜블러,2014-12-25,16.671,1174,5.9,스릴러 범죄 드라마,"[13240, 1230, 60073]",[77357],284536,6.221923195106411
7526,올 레이디 두 잇,1992-02-21,13.333,288,4.6,코미디 드라마,"[117296, 117297, 117298]",[58021],37265,6.200558545097854
7527,더 파나틱,2019-08-30,13.681,225,4.5,범죄 스릴러,"[8891, 50398, 1251847]",[29783],509853,6.219613565370578
7528,악어소년 알로,2021-04-16,16.366,39,6.7,애니메이션 코미디 가족,"[2854078, 3215533, 8873]",[936667],763568,6.3229634056658455
7529,빅 아이즈,2014-12-24,18.07,3151,7.0,드라마,"[9273, 27319, 6413]",[510],87093,6.624034583947484
7530,리틀 빅 히어로,1992-10-02,13.665,375,6.4,코미디 드라마,"[4483, 16935, 1271]",[3224],10699,6.32629227111909
7531,톰보이 리벤저,2016-06-08,17.422,411,5.4,액션 범죄 스릴러,"[17647, 10205, 4252]",[1723],399173,6.231261663308923
7532,해피 어게인,2017-10-20,11.424,132,7.1,코미디 드라마,"[18999, 1279814, 1146]",[19970],397601,6.34483110185128
7533,다크 워터,2005-07-08,14.367,844,5.6,공포 미스테리,"[6161, 4764, 3129]",[8574],9009,6.190852297513413
7534,미드웨이,1976-06-18,16.665,226,6.6,액션 드라마 역사 전쟁,"[10017, 4958, 5563]",[30422],11422,6.334613659347871
7535,모노스,2019-08-15,12.68,312,6.7,드라마 전쟁,"[57412, 86034, 1974936]",[937765],417466,6.347482460037743
7536,거침없이 쏴라! 슛 뎀 업,2007-07-26,16.367,1564,6.4,액션 스릴러 코미디 범죄,"[2296, 28782, 13242]",[24949],4141,6.342372727933659
7537,총애,2019-12-31,11.081,5,7.0,드라마,"[1183233, 586419, 1438264]",[1452270],626616,6.320054322086468
7538,음란 과외,2016-12-20,14.661,8,6.0,로맨스 코미디 드라마,"[1688124, 1670247, 1814297]",[1702039],429892,6.318523720400217
7539,서프러제트,2015-10-16,12.12,1457,7.3,드라마 역사,"[36662, 1283, 2039]",[93288],245168,6.586642591659825
7540,세상을 바꾼 변호인,2018-12-25,16.426,875,7.4,드라마 역사,"[72855, 53807, 15009]",[51984],339380,6.517817972534855
7541,매드 갓,2022-06-16,12.282,132,6.8,애니메이션 판타지 공포 SF,"[31493, 1552795, 1644404]",[7727],846867,6.334975452274376
7542,석양의 갱들,1971-10-20,13.313,857,7.7,서부,"[522, 5563, 5567]",[4385],336,6.56867623176016
7543,도터 오브 울프,2019-06-14,10.927,225,5.6,액션 스릴러,"[78452, 72440, 1997242]",[2679],525657,6.27981789521733
7544,태양의 제국,1987-12-09,15.613,1579,7.5,드라마 역사 전쟁,"[3894, 6949, 8436]",[488],10110,6.660353406631006
7545,디시에르토,2015-04-12,14.368,311,6.1,스릴러 드라마,"[258, 47296, 112129]",[1003190],258363,6.302938138489027
7546,나의 사촌 레이첼,2017-06-08,13.17,503,5.7,드라마 로맨스,"[3293, 237455, 302165]",[7017],413998,6.248218584469912
7547,스트롱거,2017-09-22,16.871,1297,7.0,드라마,"[131, 61134, 8436]",[64141],395993,6.489548787813707
7548,Rise of the Zombies,2012-10-27,14.766,70,4.1,액션 공포 스릴러,"[206036, 10447, 824]",[21825],140174,6.279911872406077
7549,갤럭시 퀘스트,1999-12-25,14.863,1834,7.1,코미디 SF 모험,"[12898, 10205, 4566]",[15002],926,6.569533455810918
7550,Thunderstruck,2012-08-24,11.416,195,6.0,코미디 가족,"[1009931, 437100, 26485]",[61175],119738,6.303928293858967
7551,리틀 보이,2015-04-23,14.916,472,7.2,코미디 드라마 전쟁,"[1256170, 1639, 11398]",[72960],256962,6.414578101706848
7552,드라마 퀸,2004-02-17,16.412,778,5.6,코미디,"[49265, 17486, 19537]",[58628],11132,6.199213414931055
7553,사랑의 눈물,1990-04-05,16.111,1326,6.6,코미디 음악 로맨스,"[85, 21412, 59369]",[10367],9768,6.390623823338151
7554,The Hip Hop Nutcracker,2022-11-25,19.7,0,0.0,음악,"[103899, 79952, 110743]",[5911],1023803,6.3191794563145764
7555,조이,2015-12-24,17.167,3692,6.5,드라마 코미디,"[72129, 380, 51329]",[17883],274479,6.407275187020117
7556,이프 온리,2004-01-23,12.162,486,7.0,판타지 드라마 로맨스,"[33259, 47734, 207]",[40243],15775,6.394860788480888
7557,래터,2015-01-24,16.665,278,5.1,드라마 공포 스릴러,"[78030, 979843, 1416557]",[1416556],320048,6.237783709711441
7558,Scorned,1993-07-14,9.88,24,5.3,드라마 스릴러,"[45379, 21479, 164636]",[21479],64084,6.31292362333464
7559,동네사람들,2018-11-07,12.862,23,6.8,스릴러 미스테리,"[1024395, 144591, 1096793]",[2132020],549590,6.322008536003696
7560,킬러들의 도시,2008-02-08,18.062,4215,7.5,코미디 드라마 범죄,"[72466, 2039, 5469]",[54472],8321,6.933567629581342
7561,섹슈얼 어드벤쳐,2012-09-11,14.663,305,7.0,코미디 로맨스,"[144128, 4570, 188619]",[1086408],128136,6.3687261673200775
7562,스푸키 버디즈,2011-09-20,12.912,123,6.2,코미디 가족 미스테리 TV 영화,"[134658, 141526, 558926]",[61244],70587,6.315522915250298
7563,오즈의 마법사: 돌아온 톰과 제리,2016-11-19,9.634,35,5.6,가족 애니메이션 판타지 코미디,"[1134097, 86434, 43125]",[23683],403510,6.312759848823883
7564,웰컴 홈 로스코 젠킨스,2008-02-08,15.16,235,6.1,코미디 드라마,"[78029, 15152, 13307]",[72024],13490,6.306680749147887
7565,웨딩 싱어,1998-02-13,18.359,1448,6.8,로맨스 코미디,"[19292, 69597, 15286]",[57370],11003,6.449705918117443
7566,당신에게 일어날 수 있는 일,1994-07-29,12.608,582,6.5,코미디 드라마 로맨스,"[2963, 2233, 4810]",[41550],10660,6.34273307234522
7567,잇 컴스 앳 나잇,2017-06-09,14.416,2029,5.8,드라마 공포 미스테리,"[1344361, 33192, 984629]",[1423660],418078,6.14108729792704
7568,퍼스트 킹: 로마 전설의 시작,2019-01-31,12.62,972,7.1,역사,"[1395660, 1880993, 70312]",[1108174],565179,6.475407856574402
7569,월 스트리트 : 머니 네버 슬립스,2010-09-02,13.16,1314,6.1,드라마 범죄,"[3392, 10959, 16851]",[1152],33909,6.2637944936997005
7570,머메이드: 죽음의 호수,2018-07-12,11.918,271,6.2,공포 판타지 로맨스,"[1853565, 1783718, 1850402]",[1311031],516850,6.311409999335685
7571,프라이멀 레이지,2018-11-01,12.788,54,5.3,공포,"[1742875, 1742876, 3572876]",[1742874],436373,6.305211006913311
7572,닥터 두리틀 3,2006-04-25,12.408,388,5.2,코미디 가족 판타지,"[31031, 31029, 84272]",[180576],18843,6.217578700804502
7573,그린버그,2010-08-18,13.159,442,5.9,코미디 드라마 로맨스,"[7399, 45400, 7026]",[5656],27583,6.276370463779678
7574,원피스 - 꿈의 축구왕,2002-03-02,13.797,13,6.5,판타지 코미디 애니메이션,"[105816, 76396, 84505]",[],464198,6.3197823460473055
7575,午夜心跳,2010-01-01,15.689,1,1.0,스릴러 공포,"[63584, 20519, 1123522]",[1603598],90629,6.317811002634023
7576,The Making of 'Scarface',1998-03-31,13.027,4,7.0,다큐멘터리,"[1150, 1151, 1158]",[936584],326745,6.31987952885307
7577,어느 가족,2018-06-02,14.365,1658,7.9,드라마,"[123739, 100766, 1130611]",[25645],505192,6.791942887308522
7578,뉴올리언스 전투: 네이비실 vs 좀비,2015-10-08,13.911,142,4.7,공포 액션,"[53922, 21259, 119870]",[1393858],361159,6.262098154726526
7579,Inseparables,2016-08-11,12.972,52,7.4,드라마 코미디,"[1457004, 18478, 1482930]",[89575],418402,6.333451337541504
7580,Soldat noir,2022-11-23,22.438,0,0.0,액션 역사,"[3222521, 1391937, 1443474]",[1165288],837760,6.3191794563145764
7581,피부,2017-06-09,15.162,428,6.6,드라마 코미디,"[138716, 102222, 67052]",[931271],435707,6.347040187120641
7582,Fantastic Beasts: A Natural History,2022-02-27,12.413,23,7.2,다큐멘터리,"[11275, 10966, 1394284]",[2378819],662244,6.324362079109349
7583,환타지아 2000,1999-12-31,17.854,1076,7.0,애니메이션 가족 음악,"[67773, 166002, 13301]",[5690],49948,6.466814060306015
7584,스튜어트 리틀 3,2005-07-14,14.405,416,5.3,애니메이션 코미디 가족,"[521, 16935, 41419]",[105799],30178,6.220625608377137
7585,Mostly Ghostly 3: One Night in Doom House,2016-09-06,16.219,52,6.2,가족 판타지 공포,"[1453680, 1653233, 1676154]",[80523],406052,6.317605730634445
7586,거울,1975-03-07,11.952,722,8.0,드라마 역사,"[55512, 55514, 8471]",[8452],1396,6.582537189070843
7587,솔로몬의 딸,1991-01-11,12.402,244,6.6,드라마 스릴러,"[35, 658, 58078]",[58080],9585,6.335770306837396
7588,크리터스 3,1991-12-11,16.401,276,5.1,코미디 공포 SF,"[73960, 37007, 73961]",[73962],12702,6.238330458250466
7589,신극장판 이니셜 D 레전드 1: 각성,2014-08-24,19.235,61,8.2,애니메이션 액션,"[93803, 1221114, 1241498]",[1074547],271709,6.348247116097908
7590,위키드 리틀 씽스,2006-11-17,14.402,219,5.8,판타지 공포,"[15010, 21318, 56734]",[52371],10854,6.291481453651265
7591,더 게스트,2016-02-14,12.906,187,5.0,공포 스릴러,"[50347, 15007, 567333]",[140396],365995,6.258613151789453
7592,간신,2015-05-21,17.526,54,6.1,드라마 역사,"[150125, 84751, 1329984]",[150150],338803,6.316175473918387
7593,살인의 늪,2014-09-25,10.155,834,7.0,스릴러 범죄 미스테리,"[34021, 19024, 3483]",[6521],236735,6.439476984584417
7594,새미의 어드벤쳐,2010-08-03,15.903,547,6.0,애니메이션 가족,"[127387, 59620, 77517]",[76100],49953,6.279795029830463
7595,보디 히트,1981-08-28,14.85,443,7.1,범죄 스릴러 로맨스,"[227, 3391, 16554]",[8844],14412,6.399083244915325
7596,빅 식,2017-03-30,14.157,2111,7.3,코미디 드라마 로맨스,"[466505, 35028, 18686]",[22215],416477,6.664437446596373
7597,태풍의 노루다,2015-06-05,12.465,27,6.1,SF 애니메이션,"[1168934, 1762674, 1671407]",[1298322],358632,6.31766710126206
7598,표적,1998-06-26,15.05,1035,6.7,로맨스 코미디 범죄,"[1461, 16866, 10182]",[1884],1389,6.399274815533112
7599,끝까지 간다,2014-05-29,12.153,367,7.1,액션 범죄 스릴러,"[115290, 138336, 1044800]",[1135240],269494,6.386558045435796
7600,미녀와 야수 : 벨의 마법의 세상,1998-02-16,13.649,400,6.2,애니메이션 가족,"[15048, 62050, 28010]",[175160],20235,6.3080567819035105
7601,5년째 약혼중,2012-04-27,12.902,1177,5.8,코미디 로맨스,"[41088, 5081, 7026]",[52934],72207,6.198485357937675
7602,El periscopio,1979-02-26,22.378,16,5.9,코미디,"[41127, 95655, 144515]",[97652],30900,6.317460627175408
7603,자이언트,1956-11-08,12.849,549,7.6,드라마 서부,"[3635, 18735, 2749]",[18738],1712,6.4777297333119375
7604,동키호테,2007-12-05,13.729,61,5.4,가족 모험 애니메이션,"[1558334, 228878, 82701]",[77173],14704,6.304973743916505
7605,멕시칸,2001-03-01,15.898,1208,5.9,액션 코미디 범죄 로맨스,"[287, 1204, 4691]",[1704],6073,6.219774512610609
7606,이웃집 스파이,2016-10-20,13.654,1752,6.1,액션 코미디,"[65717, 52848, 58225]",[54733],331313,6.251069770705648
7607,퀸 오브 뱀파이어,2002-02-10,20.148,851,6.1,드라마 판타지 공포,"[56778, 21352, 22223]",[28741],11979,6.279803961840499
7608,Road to Wadesboro- Evil Dead 2 Locations,,11.706,2,8.3,공포,[],[],921145,6.320198396923469
7609,스피벳: 천재 발명가의 기묘한 여행,2013-10-16,14.1,626,6.8,모험 드라마 가족,"[1043693, 1283, 351]",[2419],157841,6.385889044157456
7610,런던 시계탑 밑에서 사랑을 찾을 확률,2015-05-29,15.352,827,6.6,로맨스 코미디,"[11108, 25703, 139549]",[1218992],332340,6.368455626403234
7611,맥시멈 리스크,1996-09-13,20.147,384,5.6,액션 스릴러,"[15111, 57395, 7037]",[26767],10861,6.254503833076918
7612,레이어 케이크,2004-09-30,13.647,1695,6.9,드라마 스릴러 범죄,"[8784, 23459, 2524]",[957],4836,6.495579890205777
7613,물괴,2018-09-12,14.657,144,6.7,액션 공포 드라마 판타지,"[97024, 115904, 1413827]",[1294904],523593,6.3327869397614
7614,카멜롯의 전설,1995-07-07,13.846,1000,6.0,액션 모험 드라마 로맨스,"[738, 1205, 15887]",[3415],6520,6.253854148022604
7615,L'Apôtre,2014-10-01,14.48,11,6.5,드라마,"[1366940, 1366941, 1366942]",[222463],294457,6.319689855591082
7616,아메리칸 애니멀스,2018-06-01,15.655,841,6.8,드라마 범죄 다큐멘터리,"[55089, 1290466, 1224115]",[859754],489931,6.404724215620572
7617,Autumn Dreams,2015-10-03,9.579,99,6.7,코미디 TV 영화 로맨스,"[82943, 83225, 172833]",[51932],361745,6.3286402427198105
7618,Doblemente embarazada,2019-12-19,11.591,56,7.1,코미디,"[970753, 2066671, 1298709]",[2453949],646711,6.330271782658155
7619,부도덕한 이야기,1973-11-01,13.344,182,5.9,드라마 로맨스,"[136941, 28255, 18240]",[130313],46581,6.300425606499126
7620,버디 게임즈,2019-11-18,12.16,178,5.3,코미디,"[19536, 1183546, 32907]",[19536],472815,6.274540198631507
7621,유스,2015-05-20,15.8,1812,6.9,코미디 드라마,"[3895, 1037, 3293]",[56194],310593,6.503884058834407
7622,브루클린,2015-10-20,16.1,2802,7.3,로맨스 드라마,"[36592, 93210, 1041440]",[77269],167073,6.730103374288044
7623,플래시드 2,2007-04-28,16.896,169,5.1,공포 SF,"[55779, 5176, 36812]",[115624],17038,6.268367784769038
7624,나의 흑역사 로맨티카 3,2022-01-31,15.648,73,5.7,로맨스 코미디,"[2655420, 2758389, 2670797]",[2205689],790525,6.30776240647599
7625,스트립티즈,1996-06-28,15.145,905,5.6,코미디 범죄 드라마,"[3416, 16475, 23346]",[41550],9879,6.183329444215914
7626,NJPWxSTARDOM: Historic X-Over,2022-11-20,10.922,0,0.0,,"[1923221, 2018439, 1955455]",[],1047000,6.3191794563145764
7627,나소흑전기: 첫만남편,2019-08-27,14.358,211,8.5,애니메이션 판타지 액션,"[1907244, 2156556, 2207399]",[2377386],620249,6.431494109650584
7628,플랜 B,2010-04-23,16.396,1254,6.2,코미디 로맨스,"[16866, 41297, 81164]",[113225],34806,6.290103378840165
7629,더 셀,2000-08-17,18.894,1293,6.3,공포 SF 스릴러,"[16866, 7132, 4937]",[56512],8843,6.314391073033104
7630,오즈의 마법사: 돌아온 도로시,2014-05-08,11.397,288,6.2,애니메이션 가족 판타지,"[128206, 707, 2387]",[70287],59981,6.3109562451457695
7631,슬라이딩 도어즈,1998-04-23,11.843,1103,6.6,코미디 드라마 판타지 로맨스,"[12052, 10727, 28743]",[1230252],10215,6.381265056572147
7632,호스틸,2018-03-08,14.151,288,5.8,드라마 공포 로맨스 SF,"[1197948, 1040850, 111090]",[1223236],461992,6.283356820133791
7633,패신저스,2008-09-26,11.593,759,6.1,드라마 미스테리 스릴러 로맨스,"[1813, 17178, 6861]",[77162],13944,6.2833652028500415
7634,호텔 르완다,2004-03-04,17.592,2403,7.7,드라마 역사 전쟁,"[1896, 2598, 1733]",[2589],205,6.846785079859826
7635,n번째 이별중,2018-11-09,15.653,387,6.6,SF 코미디 로맨스,"[77996, 1001657, 61263]",[995511],451925,6.344613004268299
7636,Once Upon a Forest,1993-06-18,12.141,106,6.6,애니메이션 가족 모험,"[19610, 26664, 156853]",[90864],33539,6.326636114037686
7637,알라딘,2009-10-29,17.244,70,6.1,판타지 드라마 로맨스 모험 코미디,"[35780, 85881, 84957]",[95510],25868,6.315301154509212
7638,스테잉 얼라이브,1983-07-11,15.891,384,5.8,드라마 음악,"[8891, 724, 66881]",[16483],10805,6.27248978155467
7639,어린 의뢰인,2019-05-22,9.56,61,8.9,드라마,"[1418580, 87897, 2275609]",[1109572],591322,6.359065459143259
7640,더 디제스터 아티스트,2017-03-12,13.398,3149,7.1,코미디 드라마,"[17051, 54697, 19274]",[17051],371638,6.6686896044404325
7641,El bucle de Latham,2022-03-01,11.33,4,4.0,드라마 미스테리,"[1909479, 84773, 6535]",[3452411],945697,6.316794695948186
7642,해피 데스데이 투 어스,,14.139,0,0.0,스릴러 코미디,"[1427680, 104853, 969140]",[54248],774079,6.3191794563145764
7643,미믹 2,2001-07-17,15.39,170,5.3,공포 SF 스릴러,"[14707, 66252, 66253]",[36185],10706,6.276462368648532
7644,Emmanuelle in Space 4: Concealed Fantasy,1994-09-27,14.439,10,5.4,SF 로맨스,"[21858, 100231, 1054265]",[30858],88108,6.316820166128965
7645,The Land Before Time XI: Invasion of the Tinysauruses,2005-01-11,12.14,161,6.3,애니메이션 가족 판타지 모험,"[91785, 34982, 1303010]",[90864],24556,6.318416448539275
7646,The Land Before Time V: The Mysterious Island,1997-09-12,12.889,276,6.2,애니메이션 가족 모험,"[44052, 1162379, 1303010]",[90864],19165,6.311276157433552
7647,호프 스프링즈,2012-08-07,13.592,685,6.3,드라마 코미디 로맨스,"[5064, 4495, 2176]",[5065],82696,6.316305265202023
7648,줌,2006-08-11,14.589,520,5.3,가족 코미디 모험 액션 SF,"[12898, 14405, 54812]",[18357],14113,6.198894999373229
7649,나바론 요새,1961-04-27,13.288,626,7.3,전쟁 액션,"[8487, 14261, 5401]",[18669],10911,6.455259611533343
7650,매니페스토,2017-05-10,16.144,142,7.0,드라마,"[112, 1492675, 1557393]",[1537547],382127,6.343180577765255
